Pcoprophilum_DM1,Pcoprophilum_DM2,Pcoprophilum_DM3,Pcoprophilum_CM1,Pcoprophilum_CM2,Pcoprophilum_CM3,Pnalgiovense_DM1,Pnalgiovense_DM2,Pnalgiovense_DM3,Pnalgiovense_CM1,Pnalgiovense_CM2,Pnalgiovense_CM3,Ppolonicum_DM1,Ppolonicum_DM2,Ppolonicum_DM3,Ppolonicum_CM1,Ppolonicum_CM2,Ppolonicum_CM3,Pantarcticum_DM1,Pantarcticum_DM2,Pantarcticum_DM3,Pantarcticum_CM1,Pantarcticum_CM2,Pantarcticum_CM3,Pvulpinum_DM1,Pvulpinum_DM2,Pvulpinum_DM3,Pvulpinum_CM1,Pvulpinum_CM2,Pvulpinum_CM3,Parizonense_DM1,Parizonense_DM2,Parizonense_DM3,Parizonense_CM1,Parizonense_CM2,Parizonense_CM3,Psolitum_DM1,Psolitum_DM2,Psolitum_DM3,Psolitum_CM1,Psolitum_CM2,Psolitum_CM3,Pdecumbens_DM1,Pdecumbens_DM2,Pdecumbens_DM3,Pdecumbens_CM1,Pdecumbens_CM2,Pdecumbens_CM3,Pflavigenum_DM1,Pflavigenum_DM2,Pflavigenum_DM3,Pflavigenum_CM1,Pflavigenum_CM2,Pflavigenum_CM3,Psteckii_DM1,Psteckii_DM2,Psteckii_DM3,Psteckii_CM1,Psteckii_CM2,Psteckii_CM3
3.53,3.53,3.532352778,5.52,5.4,5.403055556,5.883611111,5.889722222,5.889722222,5.9,5.9,5.9,3.499166667,3.499166667,3.499722222,5.916666667,5.929444444,5.935833333,4.583333333,4.566666667,4.566666667,4.571819444,4.571827778,4.571827778,3.499722222,3.5,3.5,5.4,5.419166667,5.416666667,5.366666667,5.383333334,5.366666667,5.383333333,5.383333333,5.366666667,6.570738889,6.570752778,6.570741667,6.568838889,6.568863889,6.568863889,4.055419444,4.054763889,4.054258333,5.4,5.4,5.435277778,3.5,3.501388889,3.501111111,4.707222222,4.7,4.709722222,3.501388889,5.039491667,5.041388889,5.9425,5.94888889,5.955
3.63,3.63,3.633136111,5.65,5.53,5.526944444,6.026388889,6.032777778,6.032777778,6.05,6.1,6.1,3.585555556,3.585277778,3.584166667,6.05,6.070555556,6.078888889,4.683333333,4.683333333,4.683333333,4.683375,4.68335,4.68335,3.584166667,3.583333333,3.583333333,5.533333333,5.543055556,5.55,5.5,5.516666667,5.5,5.5,5.516666667,5.5,6.732077778,6.73205,6.733883333,6.731936111,6.731883333,6.731883333,4.177558333,4.176863889,4.176405555,5.5,5.6,5.560833333,3.6,3.585833333,3.585833333,4.831944444,4.8,4.835,3.586111111,5.163475,5.163888889,6.085555556,6.091666667,6.098055555
3.74,3.74,3.735966667,5.77,5.65,5.650833333,6.1675,6.173611111,6.173611111,6.19,6.2,6.2,3.67,3.67,3.670555555,6.2,6.213611111,6.22,4.8,4.783333333,4.783333333,4.794833333,4.794822222,4.794822222,3.670555555,3.683333333,3.683333333,5.65,5.666666667,5.666666667,5.633333333,5.65,5.633333333,5.65,5.65,5.633333333,6.894772222,6.894727778,6.894725,6.892822222,6.894686111,6.894686111,4.299641667,4.298961111,4.298430555,5.7,5.7,5.684722222,3.683333333,3.670277778,3.672222222,4.96,5,4.9625,3.672222222,5.285916667,5.286111111,6.226666667,6.232777779,6.239166667
3.84,3.84,3.838780556,5.89,5.77,5.774444444,6.310555556,6.316944444,6.316944444,6.33,6.3,6.3,3.754722222,3.756388889,3.755,6.333333333,6.354722222,6.361111111,4.916666667,4.9,4.9,4.906472222,4.906486111,4.906486111,3.755,3.766666667,3.766666667,5.783333333,5.790555556,5.8,5.766666667,5.783333333,5.766666667,5.783333333,5.783333333,5.766666667,7.059083333,7.059147222,7.059211111,7.057394444,7.057488889,7.057488889,4.421741667,4.421044444,4.422380556,5.8,5.8,5.808333333,3.766666667,3.756666667,3.756666667,5.083333333,5.1,5.085833333,3.756944444,5.408025,5.408333333,6.369722222,6.375833334,6.382222222
3.94,3.94,3.941719444,6.02,5.9,5.898333333,6.451666667,6.458055555,6.458055555,6.47,6.5,6.5,3.841111111,3.841111111,3.841666667,6.483333333,6.497777778,6.504166667,5.016666667,5.016666667,5.016666667,5.017761111,5.017708333,5.017708333,3.841666667,3.85,3.85,5.9,5.914166667,5.916666667,5.9,5.916666667,5.9,5.9,5.916666667,5.9,7.232805556,7.232797222,7.23275,7.230886111,7.230886111,7.230886111,4.544361111,4.5456,4.545141667,5.9,5.9,5.932222222,3.85,3.841388889,3.841388889,5.206944444,5.2,5.211388889,3.843333333,5.530258333,5.530833333,6.510833333,6.517500001,6.523888889
4.04,4.04,4.042666667,6.14,6.02,6.021944444,6.595277778,6.603611111,6.603611111,6.62,6.6,6.6,3.925555555,3.925555556,3.926388889,6.633333333,6.645277778,6.652222222,5.133333333,5.116666666,5.116666667,5.12885,5.128916667,5.128916667,3.926111111,3.933333333,3.933333333,6.033333333,6.039722222,6.033333333,6.033333333,6.033333333,6.033333333,6.033333333,6.05,6.033333333,7.395688889,7.395630556,7.395663889,7.393744444,7.393677778,7.393677778,4.673505555,4.672863889,4.672383333,6,6.1,6.055833333,3.933333333,3.927777778,3.927777778,5.330833333,5.3,5.335,3.928055556,5.652705556,5.698055556,6.661666667,6.667777779,6.674166667
4.15,4.15,4.145441667,6.26,6.15,6.145555555,6.743611111,6.75,6.75,6.76,6.8,6.8,4.012777778,4.012777778,4.0125,6.783333333,6.789722222,6.796111111,5.25,5.233333333,5.233333333,5.240497222,5.240502778,5.240502778,4.0125,4.016666667,4.016666667,6.15,6.163333333,6.166666667,6.166666667,6.166666667,6.166666667,6.166666667,6.166666667,6.166666667,7.558827778,7.558783333,7.558763889,7.556833333,7.556822222,7.556822222,4.795888889,4.795227778,4.794741667,6.2,6.2,6.179166667,4.016666667,4.0125,4.0125,5.456388889,5.5,5.458888889,4.012777778,5.8201,5.860555556,6.802777778,6.809166667,6.815277778
4.25,4.25,4.248405556,6.39,6.27,6.270833333,6.884722222,6.892777778,6.892777778,6.91,6.9,6.9,4.098611111,4.098333333,4.098055555,6.916666667,6.930833333,6.936944444,5.35,5.35,5.35,5.349822222,5.351655556,5.351655556,4.098333333,4.1,4.1,6.283333333,6.286666667,6.283333333,6.3,6.3,6.283333333,6.3,6.3,6.3,7.720022222,7.719977778,7.721861111,7.719947222,7.719955556,7.719955556,4.918402778,4.9178,4.917297222,6.3,6.3,6.302777778,4.1,4.100833333,4.100555555,5.58,5.6,5.5825,4.100833333,5.982358333,6.0225,6.943888889,6.951944445,6.958333333
4.35,4.35,4.351194445,6.51,6.39,6.394444444,7.027777778,7.033888889,7.033888889,7.05,7.1,7.1,4.184722222,4.184444445,4.183611111,7.066666667,7.073888889,7.08,5.466666667,5.45,5.45,5.461416667,5.4614,5.4614,4.185277778,4.183333333,4.183333333,6.4,6.410555555,6.416666667,6.433333333,6.433333333,6.416666667,6.433333333,6.433333333,6.416666667,7.883272222,7.883294444,7.883288889,7.881333333,7.883202778,7.883202778,5.040758333,5.040052778,5.039597222,6.4,6.4,6.426666667,4.2,4.185,4.184722222,5.703888889,5.7,5.706388889,4.185,6.142538889,6.185,7.086666667,7.093055556,7.099444445
4.45,4.45,4.452138889,6.64,6.52,6.518055556,7.168888889,7.175,7.175,7.19,7.2,7.2,4.268888889,4.268888889,4.269722222,7.2,7.215,7.221388889,5.583333333,5.566666667,5.566666667,5.572736111,5.572683333,5.572683333,4.269444444,4.266666667,4.266666667,6.516666667,6.533888889,6.533333333,6.55,6.566666667,6.55,6.55,6.566666667,6.55,8.046513889,8.0465,8.046488889,8.044533334,8.044519444,8.044519444,5.163183333,5.162483333,5.162011111,6.5,6.6,6.55,4.283333333,4.271111111,4.271111111,5.8275,5.8,5.830277778,4.271111111,6.306847222,6.357222222,7.228055556,7.234166668,7.242222222
4.56,4.56,4.554805556,6.76,6.64,6.641944444,7.311666667,7.318055555,7.318055555,7.33,7.3,7.3,4.355,4.355,4.353888889,7.35,7.358055556,7.364166667,5.683333333,5.683333333,5.683333333,5.684013889,5.684030556,5.684030556,4.353888889,4.366666666,4.366666666,6.65,6.657777778,6.666666667,6.683333334,6.7,6.683333333,6.683333333,6.7,6.683333333,8.209591667,8.209616667,8.209666667,8.207736111,8.207677778,8.207677778,5.285588889,5.284911111,5.284452778,6.7,6.7,6.675833333,4.366666667,4.355555556,4.355277778,5.951388889,6,5.953888889,4.355555555,6.479263889,6.519444444,7.370833333,7.377222223,7.383333333
4.66,4.66,4.657444445,6.89,6.77,6.766111111,7.453055556,7.459166667,7.459166667,7.47,7.5,7.5,4.439444444,4.439166667,4.44,7.483333333,7.499166667,7.505555555,5.8,5.783333333,5.8,5.79535,5.795294444,5.795294444,4.44,4.45,4.45,6.766666667,6.782222222,6.783333333,6.816666667,6.816666667,6.816666667,6.816666667,6.833333333,6.816666667,8.370708333,8.372652778,8.372636111,8.370744444,8.370763889,8.370763889,5.408033333,5.407311111,5.408791667,6.8,6.8,6.800555556,4.45,4.44,4.441666667,6.075,6.1,6.0775,4.441666667,6.641530556,6.681666667,7.512222222,7.518333334,7.524722222
4.76,4.76,4.759941667,7.01,6.89,6.894722222,7.596111111,7.602222222,7.602222222,7.62,7.6,7.6,4.523888889,4.525555556,4.524444444,7.633333333,7.640277778,7.648611111,5.916666667,5.9,5.9,5.906672222,5.9066,5.9066,4.524444444,4.533333333,4.533333333,6.9,6.910555556,6.916666667,6.95,6.95,6.95,6.95,6.95,6.95,8.534058333,8.534027778,8.534038889,8.534052778,8.534008333,8.534008333,5.530472222,5.531686111,5.531172222,6.9,6.9,6.928611111,4.533333333,4.526111111,4.525833333,6.198333333,6.2,6.200833333,4.526111111,6.803747222,6.843611111,7.655277778,7.66138889,7.667777778
4.86,4.86,4.862447222,7.14,7.02,7.018333333,7.737222222,7.743611111,7.743611111,7.76,7.8,7.8,4.61,4.61,4.610555555,7.766666667,7.783333333,7.789722222,6.016666667,6.016666667,6.016666667,6.017997222,6.018002778,6.018002778,4.610555556,4.616666667,4.616666667,7.016666667,7.036388889,7.033333333,7.083333333,7.083333333,7.066666667,7.083333333,7.083333333,7.083333333,8.697372222,8.697363889,8.697361111,8.695405556,8.695380556,8.695380556,5.654652778,5.653994444,5.653480556,7,7.1,7.0525,4.616666667,4.610277778,4.610277778,6.321944444,6.3,6.326388889,4.612222222,6.965708333,7.003888889,7.796388889,7.802500001,7.808888889
4.96,4.96,4.963788889,7.26,7.14,7.142222222,7.880277778,7.886666667,7.886666667,7.9,7.9,7.9,4.694444444,4.694444444,4.695,7.916666667,7.924722222,7.930833333,6.133333334,6.116666667,6.133333333,6.1293,6.129241667,6.129241667,4.695,4.7,4.7,7.15,7.16,7.166666667,7.216666667,7.216666667,7.2,7.216666667,7.216666667,7.216666667,8.860313889,8.860316667,8.860261111,8.858369444,8.858361111,8.858361111,5.777147222,5.776497222,5.775988889,7.2,7.2,7.176111111,4.7,4.696666667,4.696388889,6.445555556,6.4,6.45,4.696666667,7.125941667,7.166111111,7.939444444,7.945555556,7.951944445
5.07,5.07,5.069869445,7.39,7.27,7.2675,8.021388889,8.0275,8.0275,8.04,8,8.1,4.780555555,4.780555556,4.781388889,8.05,8.067222222,8.073611111,6.25,6.233333333,6.233333333,6.240719444,6.240686111,6.240686111,4.781388889,4.783333333,4.783333333,7.266666667,7.283611111,7.283333333,7.333333333,7.35,7.333333333,7.35,7.35,7.333333333,9.023680556,9.023683333,9.023636111,9.021897222,9.02305,9.02305,5.899241667,5.898522222,5.898041667,7.3,7.3,7.299722222,4.783333333,4.781111111,4.780833333,6.571111111,6.6,6.573611111,4.781111111,7.287955555,7.328055555,8.080277778,8.08638889,8.092777778
5.17,5.17,5.172747222,7.51,7.39,7.391388889,8.1625,8.170555555,8.170555555,8.18,8.2,8.2,4.865277778,4.865,4.865833333,8.2,8.208333333,8.214722222,6.35,6.35,6.35,6.350147222,6.351916667,6.351916667,4.865833333,4.866666667,4.866666667,7.4,7.407222222,7.416666667,7.466666667,7.483333334,7.466666667,7.466666667,7.483333333,7.466666667,9.193636111,9.196419445,9.197483333,9.196658333,9.196605556,9.196605556,6.021294444,6.020691667,6.020222222,7.4,7.4,7.423611111,4.866666667,4.8675,4.867222222,6.695,6.7,6.6975,4.8675,7.450083333,7.49,8.221388889,8.229444445,8.235833333
5.27,5.27,5.275469444,7.63,7.52,7.515277778,8.305277778,8.311388889,8.311388889,8.32,8.3,8.3,4.951111111,4.951111111,4.950277778,8.333333333,8.351388889,8.357777778,6.466666667,6.45,6.466666667,6.462088889,6.462230555,6.462230555,4.951944444,4.95,4.95,7.516666667,7.531388889,7.533333333,7.6,7.616666667,7.6,7.6,7.616666667,7.6,9.359658333,9.359697222,9.361675,9.359752778,9.359683333,9.359683333,6.143722222,6.143077778,6.142555555,7.5,7.5,7.5475,4.966666667,4.951666667,4.951388889,6.819722222,6.8,6.822777778,4.951666667,7.611975,7.6525,8.364444444,8.370555556,8.376944444
5.38,5.38,5.376130556,7.76,7.64,7.638888889,8.446388889,8.452777778,8.452777778,8.47,8.5,8.5,5.035555555,5.035277778,5.036111111,8.483333333,8.4925,8.498888889,6.583333333,6.566666667,6.566666667,6.576597222,6.576594444,6.576594444,5.036111111,5.033333333,5.033333333,7.65,7.654722222,7.65,7.733333333,7.75,7.733333333,7.733333333,7.75,7.733333333,9.523066667,9.523022222,9.523058333,9.521158333,9.523144444,9.523144444,6.266272222,6.265608333,6.265111111,7.7,7.7,7.672777778,5.05,5.037777778,5.0375,6.947777778,7,6.950555556,5.037777778,7.772422222,7.8125,8.505555556,8.511944445,8.520555555
5.48,5.48,5.478569445,7.88,7.76,7.7625,8.591666667,8.598333333,8.598333333,8.61,8.6,8.6,5.121666667,5.121388889,5.120555555,8.616666667,8.641388889,8.648333333,6.7,6.683333333,6.683333333,6.688119445,6.688158333,6.688158333,5.120555555,5.133333333,5.133333333,7.766666667,7.778611111,7.783333333,7.866666667,7.866666667,7.866666667,7.866666667,7.883333333,7.866666667,9.686238889,9.6862,9.686241667,9.684305556,9.684244444,9.684244444,6.388769444,6.388108333,6.387577778,7.8,7.8,7.796388889,5.133333333,5.121944444,5.121944444,7.071666667,7.1,7.074166667,5.122222222,7.934577778,7.974166667,8.655833333,8.663055556,8.669444444
5.58,5.58,5.581005556,8.01,7.89,7.886111111,8.738888889,8.745277778,8.745277778,8.76,8.8,8.8,5.206111111,5.205833333,5.206666667,8.766666667,8.785,8.791111111,6.8,6.8,6.8,6.799827778,6.799869444,6.799869444,5.206666667,5.216666667,5.216666667,7.883333333,7.902222222,7.9,8,8,8,8,8.016666667,8,9.849475,9.849441667,9.849491667,9.847561111,9.847519445,9.847519445,6.511236111,6.510566667,6.512247222,7.9,7.9,7.920277778,5.216666667,5.206388889,5.208055556,7.195277778,7.2,7.197777778,5.208333333,8.096147222,8.136111111,8.797777778,8.804166668,8.812222222
5.68,5.68,5.683969445,8.13,8.01,8.01,8.881944444,8.888055556,8.888055556,8.9,8.9,8.9,5.290555556,5.292222222,5.291111111,8.916666667,8.928055556,8.934166667,6.916666667,6.9,6.9,6.9115,6.911491666,6.911491666,5.291111111,5.3,5.3,8.016666667,8.025833333,8.033333333,8.133333334,8.133333334,8.133333333,8.133333333,8.133333333,8.133333333,10.01056944,10.01251111,10.01246389,10.01059722,10.0106,10.0106,6.638133333,6.639938889,6.640144444,8,8,8.043888889,5.3,5.292777778,5.2925,7.318888889,7.3,7.323333333,5.292777778,8.258136111,8.309166667,8.940833333,8.946944445,8.953333333
5.79,5.79,5.784772222,8.25,8.13,8.133611111,9.022777778,9.029166667,9.029166667,9.04,9.1,9.1,5.376944444,5.376944444,5.3775,9.05,9.069166667,9.075277778,7.033333333,7.016666667,7.016666667,7.022958333,7.022922222,7.022922222,5.3775,5.383333333,5.383333333,8.133333333,8.151388889,8.15,8.266666667,8.266666667,8.25,8.266666667,8.266666667,8.266666667,10.17384722,10.17385,10.17385278,10.17391389,10.17391111,10.17391111,6.763608333,6.762902778,6.762441667,8.2,8.2,8.1675,5.383333333,5.377222222,5.377222222,7.442777778,7.4,7.447222222,5.379444444,8.430191667,8.472222222,9.081944444,9.088055556,9.094444444
5.89,5.89,5.887405556,8.38,8.26,8.257222222,9.166111111,9.172222222,9.172222222,9.19,9.2,9.2,5.461388889,5.461388889,5.462222222,9.2,9.210277778,9.218333333,7.133333333,7.133333333,7.133333333,7.134313889,7.134280555,7.134280555,5.462222222,5.466666667,5.466666667,8.266666667,8.275,8.283333333,8.383333334,8.4,8.383333333,8.4,8.4,8.383333333,10.33706667,10.33703333,10.33704722,10.33509444,10.33508333,10.33508333,6.885997222,6.885311111,6.884875,8.3,8.3,8.291388889,5.466666667,5.463888889,5.463611111,7.568333333,7.6,7.570833333,5.463888889,8.592388889,8.631944444,9.225,9.23138889,9.2375
5.99,5.99,5.990044445,8.5,8.38,8.383055556,9.306944445,9.313333333,9.313333333,9.33,9.3,9.3,5.547777778,5.5475,5.548333333,9.333333333,9.353333333,9.359722222,7.25,7.233333333,7.233333333,7.245780556,7.245819444,7.245819444,5.548333333,5.55,5.55,8.383333333,8.399166667,8.4,8.516666667,8.533333333,8.516666667,8.533333333,8.533333333,8.516666667,10.50009722,10.5001,10.50006389,10.49825,10.49823611,10.49823611,7.008144444,7.007486111,7.007030555,8.4,8.4,8.415277778,5.55,5.548055556,5.548055556,7.691944445,7.7,7.694444444,5.548333333,8.753888889,8.793333333,9.366111111,9.372500001,9.378611111
6.09,6.09,6.092669445,8.63,8.51,8.506944444,9.450277778,9.456388889,9.456388889,9.47,9.5,9.5,5.632222222,5.631944444,5.632777778,9.483333333,9.494444445,9.500833333,7.366666667,7.35,7.35,7.357505556,7.357563889,7.357563889,5.632777778,5.633333333,5.633333333,8.516666667,8.522777778,8.516666667,8.65,8.666666667,8.65,8.65,8.666666667,8.65,10.66328333,10.66332222,10.66330278,10.66146389,10.66144722,10.66144722,7.130402778,7.129705556,7.129255555,8.5,8.5,8.538888889,5.65,5.634444445,5.634166667,7.815555556,7.8,7.818055556,5.634444444,8.91535,8.954444445,9.509444444,9.515555557,9.521944444
6.19,6.19,6.193447222,8.75,8.63,8.630277778,9.591388889,9.597777778,9.597777778,9.61,9.6,9.6,5.718333333,5.718333333,5.717222222,9.616666667,9.6375,9.643611111,7.466666667,7.466666667,7.466666667,7.467069444,7.468963889,7.468963889,5.718888889,5.716666667,5.716666667,8.633333333,8.646388889,8.65,8.783333333,8.783333333,8.783333333,8.783333333,8.8,8.783333333,10.8248,10.82483611,10.82674444,10.82489167,10.82488611,10.82488611,7.252805555,7.252091667,7.251622222,8.6,8.7,8.6625,5.733333333,5.718611111,5.718611111,7.939444444,7.9,7.941944445,5.718888889,9.076386111,9.115555556,9.650277778,9.656666668,9.662777778
6.3,6.3,6.296216667,8.88,8.75,8.753888889,9.7325,9.740833333,9.740833333,9.75,9.8,9.8,5.802777778,5.8025,5.803333333,9.766666667,9.778611111,9.785,7.583333333,7.566666667,7.583333333,7.578455555,7.578452778,7.578452778,5.803333333,5.8,5.8,8.766666667,8.770277778,8.766666667,8.916666667,8.916666667,8.916666667,8.916666667,8.933333333,8.916666667,10.98796944,10.98795278,10.98795833,10.98599167,10.98786111,10.98786111,7.374752778,7.374105555,7.373627778,8.8,8.8,8.788333333,5.816666667,5.805,5.804722222,8.063055556,8.1,8.065555556,5.805277778,9.237466667,9.275,9.791666667,9.800000001,9.806111111
6.4,6.4,6.398966667,9,8.88,8.8825,9.875833333,9.882222222,9.882222222,9.9,9.9,9.9,5.888888889,5.888611111,5.887777778,9.9,9.922222222,9.928333333,7.7,7.683333333,7.683333333,7.689925,7.689961111,7.689961111,5.887777778,5.9,5.9,8.883333333,8.898888889,8.9,9.05,9.05,9.05,9.05,9.05,9.05,11.15526389,11.15580833,11.15640833,11.15514167,11.15586944,11.15586944,7.496994444,7.496311111,7.495833333,8.9,8.9,8.916944444,5.9,5.889166667,5.889166667,8.186666667,8.2,8.189166667,5.889166667,9.396952778,9.436111111,9.935,9.94138889,9.9475
6.5,6.5,6.501416667,9.13,9.01,9.006666667,10.01722222,10.02361111,10.02361111,10.04,10,10.1,5.973333333,5.973055556,5.973888889,10.05,10.06333333,10.06972222,7.8,7.8,7.8,7.801683333,7.8017,7.8017,5.973888889,5.983333333,5.983333333,9.016666667,9.022777778,9.033333333,9.183333333,9.183333333,9.166666667,9.183333333,9.183333333,9.166666667,11.32583333,11.32581667,11.32583611,11.32393889,11.32389167,11.32389167,7.619505555,7.618805556,7.620094444,9,9,9.040555556,5.983333333,5.973611111,5.975277778,8.310555556,8.3,8.313055556,5.975555556,9.558033333,9.597222222,10.07638889,10.0825,10.09083333
6.6,6.6,6.602147222,9.25,9.13,9.130555556,10.16055556,10.16666667,10.16666667,10.18,10.2,10.2,6.061666667,6.061388889,6.058333333,10.18333333,10.20666667,10.21277778,7.916666667,7.9,7.916666667,7.913413889,7.913386111,7.913386111,6.058333333,6.066666667,6.066666667,9.133333333,9.148333333,9.15,9.3,9.316666667,9.3,9.316666667,9.316666667,9.3,11.48839444,11.48843611,11.48839722,11.48651389,11.48652778,11.48652778,7.741666667,7.742825,7.742375,9.1,9.2,9.164444444,6.066666667,6.060555556,6.060833333,8.434444444,8.4,8.438888889,6.061388889,9.719055556,9.758333333,10.21944444,10.22583333,10.23222222
6.71,6.71,6.704847222,9.37,9.25,9.254166667,10.30166667,10.30805556,10.30805556,10.32,10.3,10.3,6.146111111,6.145833333,6.146666667,10.33333333,10.34777778,10.35416667,8.033333333,8.016666667,8.016666667,8.025108333,8.025086111,8.025086111,6.146388889,6.15,6.15,9.266666667,9.271666667,9.266666667,9.433333333,9.45,9.433333333,9.433333333,9.45,9.433333333,11.64926667,11.64931389,11.65111389,11.64924167,11.64922778,11.64922778,7.865938889,7.865230555,7.864744444,9.3,9.3,9.288055556,6.15,6.146388889,6.148055556,8.558055555,8.6,8.562222222,6.148333333,9.880197222,9.919444444,10.36083333,10.36722222,10.37333333
6.81,6.81,6.807813889,9.5,9.38,9.379444444,10.445,10.45138889,10.45138889,10.46,10.5,10.5,6.230555555,6.232222222,6.231111111,10.48333333,10.48944444,10.4975,8.133333333,8.133333333,8.133333333,8.136758333,8.136747222,8.136747222,6.231111111,6.233333333,6.233333333,9.383333333,9.395555556,9.4,9.566666667,9.566666667,9.566666667,9.566666667,9.583333333,9.566666667,11.81194722,11.81196667,11.81193333,11.81007778,11.81186667,11.81186667,7.988113889,7.987477778,7.986980555,9.4,9.4,9.411666667,6.233333333,6.232777778,6.2325,8.683333333,8.7,8.685833333,6.232777778,10.03956667,10.07888889,10.50416667,10.51055556,10.51694444
6.91,6.91,6.910627778,9.62,9.5,9.503055555,10.58833333,10.595,10.595,10.61,10.6,10.6,6.317222222,6.316944445,6.3175,10.61666667,10.63777778,10.64472222,8.25,8.233333333,8.25,8.248313889,8.248305555,8.248305555,6.3175,6.316666667,6.316666667,9.5,9.519166667,9.516666667,9.7,9.716666667,9.7,9.7,9.716666667,9.7,11.97481389,11.97480278,11.97483056,11.97286667,11.97282778,11.97282778,8.110455555,8.109816667,8.109297222,9.5,9.5,9.535277778,6.316666667,6.317222222,6.317222222,8.8075,8.8,8.810277778,6.319444444,10.20093333,10.24333333,10.65194444,10.65916667,10.66638889
7.01,7.01,7.012361111,9.75,9.63,9.626666667,10.73777778,10.74416667,10.74416667,10.76,10.8,10.8,6.401388889,6.401388889,6.402222222,10.76666667,10.78222222,10.79027778,8.366666667,8.35,8.35,8.360097222,8.360125,8.360125,6.402222222,6.4,6.4,9.633333333,9.642777778,9.65,9.833333333,9.85,9.833333333,9.833333333,9.85,9.833333333,12.13750278,12.137475,12.13748056,12.13554722,12.13557222,12.13557222,8.232688889,8.231980555,8.231466666,9.6,9.7,9.658888889,6.416666667,6.403611111,6.403611111,8.936111111,8.9,8.938611111,6.403888889,10.36485,10.41277778,10.79694444,10.80333333,10.80944444
